Retrieve Decrypt Key, Decrypt, Retrieve Encrypt Key, Encrypt
NW - MEM
0.001330 0.002227
0.025920 0.068545
0.000880 0.001080
0.086950 0.258851
SW - MEM
1.080000 0.440000
11.340000 1.991080
1.110000 0.397366
11.730000 2.292837
NW - S
0.259630 0.602249
0.013290 0.005459
0.115750 0.214401
0.015790 0.022596
SW - SS
14.490000 4.290676
11.710000 4.135928
13.340000 3.541807
11.660000 2.990719
MQT-TZ: Finished printing results!
