Retrieve Decrypt Key, Decrypt, Retrieve Encrypt Key, Encrypt
NW - MEM
0.003500 0.002500
0.203500 0.188500
0.001000 nan
0.762000 0.711000
SW - MEM
1.500000 0.500000
10.000000 0.000000
1.000000 0.000000
12.000000 1.000000
NW - S
0.582500 0.118500
0.015000 0.001000
0.216000 0.112000
0.016000 0.001000
SW - SS
13.000000 0.000000
10.500000 0.500000
12.000000 0.000000
11.000000 0.000000
